,name,price,os,graphics,display,ram,rom,warranty,rating,core,intel_core
436,HP Envy 15-fe0032TU Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11),"₹1,16,990",Windows 11 OS,Intel Iris X Graphics,"15.6 inches, 1920 x 1080 pixels, Touch Screen",16 GB LPDDR5 RAM,1 TB SSD,1 Year Warranty,70,"10 Cores (2P + 8E), 12 Threads",13th Gen Intel Core i7 1355U
437,Asus Vivobook 16X 2023 K3605ZF-MBN544WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),"₹65,790",Windows 11 OS,4 GB NVIDIA GeForce RTX 2050,"16 inches, 1920 x 1200 pixels",16 GB DDR4 RAM,512 GB SSD,1 Year Warranty,72,"Octa Core (4P + 4E), 12 Threads",12th Gen Intel Core i5 12450H
438,Lenovo ThinkBook 15 G5 21JFA00QIN Laptop (AMD Ryzen 7 7730U/ 8 GB/ 512 GB SSD/ DOS),"₹49,790",DOS OS,AMD Radeon AMD,"15.6 inches, 1920 x 1080 pixels",8 GB DDR4 RAM,512 GB SSD,1 Year Warranty,64,"Octa Core, 16 Threads",7th Gen AMD Ryzen 7 7730U
439,Lenovo IdeaPad Gaming 3 15IHU6 82K101M5IN Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),"₹50,990",Windows 11 OS,4 GB NVIDIA GeForce GTX 1650,"15.6 inches, 1920 x 1080 pixels",16 GB DDR4 RAM,512 GB SSD,1 Year Warranty,70,"Quad Core, 8 Threads",11th Gen Intel Core i5 11320H
440,HP 14-em0026AU Laptop (AMD Ryzen 5 7520U/ 8GB/ 512GB SSD/ Win11 Home),"₹43,990",Windows 11 OS,AMD Radeon AMD,"14 inches, 1920 x 1080 pixels",8 GB LPDDR5 RAM,512 GB SSD,1 Year Warranty,,"Quad Core, 8 Threads",7th Gen AMD Ryzen 5 7520U
441,Asus Vivobook 16X 2023 K3605ZU-MB741WS Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),"₹1,09,990",Windows 11 OS,6 GB NVIDIA Geforce RTX 4050,"16 inches, 1920 x 1200 pixels",16 GB DDR4 RAM,512 GB SSD,1 Year Warranty,77,"10 Cores (6P + 4E), 16 Threads",12th Gen Intel Core i7 12650H
442,Acer Aspire 3 NX.KDESI.008 Laptop (AMD Ryzen 3 7320U/ 8GB/ 512GB SSD/ Win11 Home),"₹30,990",Windows 11 OS,AMD Radeon AMD,"15.6 inches, 1920 x 1080 pixels",8 GB DDR5 RAM,512 GB SSD,1 Year Warranty,,"Quad Core, 8 Threads",7th Gen AMD Ryzen 3 7320U
443,HP Pavilion 14-dv1043TU Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),"₹58,990",Windows 11 OS,Intel Integrated Iris Xe,"14 inches, 1920 x 1080 pixels",8 GB DDR4 RAM,512 GB SSD,1 Year Warranty,62,"Quad Core, 8 Threads",11th Gen Intel Core i5 1155G7
444,Lenovo IdeaPad Slim 3 82XQ008EIN Laptop (AMD Ryzen 3 7320U/ 8GB/ 512GB SSD/ Win11 Home),"₹33,790",Windows 11 OS,AMD Radeon 610M Graphics,"15.6 inches, 1920 x 1080 pixels",8 GB LPDDR5 RAM,512 GB SSD,1 Year Warranty,,"Quad Core, 8 Threads",7th Gen AMD Ryzen 3 7320U
445,MSI Thin GF63 11UCX-1476IN Gaming Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),"₹51,990",Windows 11 OS,4 GB NVIDIA GeForce RTX 2050 ,"15.6 inches, 1920 x 1080 pixels",16 GB DDR4 RAM,512 GB SSD,2 Year Warranty,72,"Hexa Core, 12 Threads",11th Gen Intel Core i5 11260H
446,MSI Bravo 15 C7UCXK-094IN Gaming Laptop (AMD Ryzen 5 7535HS/ 16 GB RAM/ 512 GB SSD/ Win 11/ 4 GB Graphics),"₹57,990",Windows 11 OS,4 GB NVIDIA GeForce RTX 2050,"15.6 inches, 1920 x 1080 pixels",16 GB DDR5 RAM,512 GB SSD,2 Year Warranty,67,"Hexa Core, 12 Threads",7th Gen AMD Ryzen 5 7535HS
447,Acer Aspire 5 A514-56M 2023 Gaming Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),"₹54,990",Windows 11 OS,Intel Iris Xe Graphics,"14 inches, 1920 x 1200 pixels",8 GB LPDDR5 RAM,512 GB SSD,1 Year Warranty,,"10 Cores (2P + 8E), 12 Threads",13th Gen Intel Core i5 1335U
448,Asus Vivobook 16X 2023 K3605ZF-MBN524WS Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),"₹63,145",Windows 11 OS,4 GB NVIDIA Geforce RTX 2050,"16 inches, 1920 x 1200 pixels",8 GB DDR4 RAM,512 GB SSD,1 Year Warranty,70,"Octa Core (4P + 4E), 12 Threads",12th Gen Intel Core i5 12450H
449,Acer Nitro 5 AN515-58 NH.QLZSI.001 Gaming Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),"₹89,990",Windows 11 OS,6 GB NVIDIA GeForce RTX 4050,"15.6 inches, 1920 x 1080 pixels",16 GB DDR4 RAM,512 GB SSD,1 Year Warranty,72,"10 Cores (6P + 4E), 16 Threads",12th Gen Intel Core i7 12650H
450,Asus Vivobook 15 X1504ZA-NJ521WS Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),"₹45,990",Windows 11 OS,Integrated Intel Iris Xe Graphics,"15.6 inches, 1920 x 1080 pixels",8 GB DDR4 RAM,512 GB SSD,1 Year Warranty,,"10 Cores (2P + 8E), 12 Threads",12th Gen Intel Core i5 1235U
451,MSI Thin GF63 11UC-1475IN Gaming Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),"₹51,990",Windows 11 OS,4 GB NVIDIA GeForce RTX 3050 ,"15.6 inches, 1920 x 1080 pixels",8 GB DDR4 RAM,512 GB SSD,2 Year Warranty,70,"Hexa Core, 12 Threads",11th Gen Intel Core i5 11260H
452,MSI Thin GF63 11UC-1474IN Gaming Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),"₹54,990",Windows 11 OS,4 GB NVIDIA GeForce RTX 3050 ,"15.6 inches, 1920 x 1080 pixels",16 GB DDR4 RAM,512 GB SSD,2 Year Warranty,72,"Hexa Core, 12 Threads",11th Gen Intel Core i5 11260H
453,Lenovo V15 G3 IAP 82TTA00UIH Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ DOS),"₹34,099",DOS OS,Intel Integrated UHD,"15.6 inches, 1920 x 1080 pixels",8 GB DDR4 RAM,512 GB SSD,1 Year Warranty,,"Hexa Core (2P + 4E), 8 Threads",12th Gen Intel Core i3 1215U
454,AXL Vayu Book LAP01 Laptop (Celeron N4020/ 4GB/ 128GB SSD / Win11 Home),"₹14,990",Windows 11 OS,Intel Integrated UHD Graphics,"14.1 inches, 1920 x 1080 pixels",4 GB DDR4 RAM,128 GB SSD,1 Year Warranty,,"Dual Core, 2 Threads",Intel Celeron  N4020
455,Lenovo V14 G3 IAP Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),"₹46,990",Windows 11 OS,Intel Integrated UHD,"14 inches, 1920 x 1080 pixels",8 GB DDR4 RAM,512 GB SSD,1 Year Warranty,,"10 Cores (2P + 8E), 12 Threads",12th Gen Intel Core i5 1235U
456,Dell Inspiron 7430 IC7430FD64T001ORS1 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),"₹97,990",Windows 11 OS,Intel Iris Xe Graphics,"14 inches, 1920 x 1200 pixels, Touch Screen",16 GB LPDDR5 RAM,512 GB SSD,1 Year Warranty,,"10 Cores (2P + 8E), 12 Threads",13th Gen Intel Core i7 1355U
457,HP 14s-dr3003TU 832T7PA Laptop (Pentium Silver N6000/ 8GB/ 512GB SSD/ Win11 Home),"₹29,999",Windows 11 OS,Intel UHD Graphics,"14 inches, 1366 x 768 pixels",8 GB DDR4  RAM,512 GB SSD,1 Year Warranty,,"Quad Core, 4 Threads",Intel Pentium Silver N6000
458,Infinix INBook X2 Slim Series Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win 11 Home),"₹28,990",Windows 11 OS,Intel Integrated UHD Graphics,"14 inches, 1920 x 1080 pixels",8 GB LPDDR4X RAM,512 GB SSD,1 Year Warranty,,"Dual Core, 4 Threads",11th Gen Intel Core i3  1115G4
459,Dell Inspiron 5430 IN5430YXVW9M01ORS1 Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11),"₹62,590",Windows 11 OS,Intel Iris Xe Graphics,"14 inches, 1920 x 1080 pixels",8 GB LPDDR5  RAM,512 GB SSD,1 Year Warranty,,"10 Cores (2P + 8E), 12 Threads",13th Gen Intel Core i5 1335U
460,HP ProBook 445 G8 7K2J8PA Business Laptop (AMD Ryzen 7 5800U/ 8GB/ 512GB SSD/ FreeDOS),"₹45,990",DOS OS,AMD Radeon,"14 inches, 1920 x 1080 pixels",8 GB DDR4 RAM,512 GB SSD,1 Year Warranty,63,"Octa Core, 16 Threads",5th Gen AMD Ryzen 7 5800U
461,HP Victus 15-fb0135AX Gaming Laptop (AMD Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),"₹59,990",Windows 11 OS,4 GB NVIDIA GeForce RTX 3050,"15.6 inches, 1920 x 1080 pixels",8 GB DDR4 RAM,512 GB SSD,1 Year Warranty,64,"Hexa Core, 12 Threads",5th Gen AMD Ryzen 5 5600H
462,Dell ‎G16-7630 Gaming Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),"₹1,87,490",Windows 11 OS,8 GB NVIDIA GeForce RTX 4060,"16 inches, 2560 x 1600 pixels",16 GB DDR5 RAM,1 TB SSD,1 Year Warranty,79,"24 Cores (8P + 16E), 32 Threads",13th Gen Intel Core i9 13900HX 
463,HP Pavilion x360 14-ek1020TU Laptop (13th Gen Core i7/ 16GB/ 512 GB SSD/ Win11),"₹92,070",Windows 11 OS,Intel Integrated Iris Xe,"14 inches, 1920 x 1080 pixels, Touch Screen",16 GB DDR4 RAM,512 GB SSD,1 Year Warranty,71,"10 Cores (2P + 8E), 12 Threads",13th Gen Intel Core i7 1355U 
464,Asus TUF Gaming F15 2023 FX507VU-LP083WS Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),"₹1,29,990",Windows 11 OS,6 GB NVIDIA GeForce RTX 4050,"15.6 inches, 1920 x 1080 pixels",16 GB DDR4 RAM,512 GB SSD,1 Year Warranty,73,"14 Cores (6P + 8E), 20 Threads",13th Gen Intel Core i7 13700H
465,Asus ROG Strix G18 2023 G814JV-N5063WS Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),"₹1,69,990",Windows 11 OS,8 GB NVIDIA GeForce RTX 4060,"18 inches, 1920 x 1200 pixels",16 GB DDR5 RAM,1 TB SSD,1 Year Warranty,77,14 Cores (6P + 8E),13th Gen Intel Core i7 13650HX
466,Asus TUF Gaming A17 FA777XU-HX026WS Gaming Laptop (AMD Ryzen 9 7940HS / 16GB/ 1TB SSD/ Win11 Home/ 6GB Graph),"₹1,34,990",Windows 11 OS,6 GB NVIDIA GeForce RTX 4050,"17.3 inches, 1920 x 1080 pixels",16 GB DDR5 RAM,1 TB SSD,1 Year Warranty,80,"Octa Core, 16 Threads",7th Gen AMD Ryzen 9 7940HS
467,Asus TUF Gaming A15 FA577NU-LP082W Gaming Laptop (AMD Ryzen 7 7735HS/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),"₹1,01,999",Windows 11 OS,6 GB NVIDIA GeForce RTX 4050,"15.6 inches, 1920 x 1080 pixels",16 GB DDR5 RAM,512 GB SSD,1 Year Warranty,77,"Octa Core, 16 Threads",7th Gen AMD Ryzen 7 7735HS
468,Asus ROG Strix G16 2023 G614JI-N4151WS Gaming Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),"₹2,09,990",Windows 11 OS,8 GB NVIDIA GeForce RTX 4070,"16 inches, 2560 x 1600 pixels",16 GB DDR5 RAM,1 TB SSD,1 Year Warranty,79,"24 Cores (8P + 16E), 32 Threads",13th Gen Intel Core i9 13980HX
469,HP 15-hr0001TU Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),"₹64,990",Windows 11 OS,Intel Integrated Integrated,"15.6 inches, 1920 x 1080 pixels",16 GB DDR4 RAM,512 GB SSD,1 Year Warranty,,"10 Cores (2P + 8E), 12 Threads",13th Gen Intel Core i5 1335U
470,MSI Katana 15 B12UDXK-1005IN Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),"₹75,990",Windows 11 OS,6 GB NVIDIA GeForce RTX 3050,"15.6 inches, 1920 x 1080 pixels",16 GB DDR5 RAM,512 GB SSD,2 Year Warranty,73,"Octa Core (4P + 4E), 12 Threads",12th Gen Intel Core i5 12450H
471,HP 15-fd0021TU Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),"₹58,990",Windows 11 OS,Intel Iris Xe Graphics,"15.6 inches, 1920 x 1080 pixels",8 GB DDR4 RAM,512 GB SSD,1 Year Warranty,,"10 Cores (2P + 8E), 12 Threads",13th Gen Intel Core i5 1335U
472,Acer Predator Helios Neo 16 PHN16-71 2023 Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),"₹1,29,999",Windows 11 OS,8 GB NVIDIA GeForce RTX 4060,"16 inches, 2560 x 1600 pixels",16 GB DDR5 RAM,1 TB SSD,1 Year Warranty,78,"16 Cores (8P + 8E), 24 Threads",13th Gen Intel Core i7 13700HX
473,Asus Vivobook 14X OLED 2023 K3405VCB-KM542WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11/4 GB Graphics),"₹93,980",Windows 11 OS,4 GB NVIDIA Geforce RTX 3050,"14 inches, 2880 x 1800 pixels",16 GB DDR4 RAM,512 GB SSD,1 Year Warranty,70,"12 Cores (4P + 8E), 16 Threads",13th Gen Intel Core i5 13500H
474,Asus Vivobook Pro 15 OLED K6502VU-MA951WS Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win11 Home/ 6GB Graph),"₹1,56,990",Windows 11 OS,6 GB NVIDIA GeForce RTX 4050,"15.6 inches, 2880 x 1620 pixels",16 GB DDR5 RAM,1 TB SSD,1 Year Warranty,84,"14 Cores (6P + 8E), 20 Threads",13th Gen Intel Core i9 13900H
475,Asus Vivobook 16X 2023 K3605VC-MB542WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),"₹77,219",Windows 11 OS,4 GB NVIDIA Geforce RTX 3050 ,"16 inches, 1920 x 1200 pixels",16 GB DDR4 RAM,512 GB SSD,1 Year Warranty,67,"12 Cores (4P + 8E), 16 Threads",13th Gen Intel Core i5 13500H
476,MSI GF63 Thin 11SC-1298IN Gaming Laptop (11th Gen Core i7/ 16GB/ 1TB 256GB SSD/ Win11/ 4GB Graph),"₹59,990","15.6 inches, 1920 x 1080 pixels",256 GB SSD,4 GB NVIDIA GeForce GTX 1650,16 GB DDR4 RAM,1 TB Hard Disk,Windows 11 OS,71,"Octa Core, 16 Threads",11th Gen Intel Core i7 11800H
477,HP Pavilion 15-eh2050AU Laptop (AMD Ryzen 5 5625U/ 8GB/ 512GB SSD/ Win11 Home),"₹52,750",Windows 11 OS,AMD Radeon Graphics,"15.6 inches, 1920 x 1080 pixels",8 GB DDR4 RAM,512 GB SSD,1 Year Warranty,62,"Hexa Core, 12 Threads",5th Gen AMD Ryzen 5 5625U
478,HP 15s-fy5002TU Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),"₹51,990",Windows 11 OS,Intel Integrated Integrated,"15.6 inches, 1920 x 1080 pixels",8 GB DDR4 RAM,512 GB SSD,1 Year Warranty,,"10 Cores (2P + 8E), 12 Threads",12th Gen Intel Core i5 1235U
479,Lenovo IdeaPad Gaming 3 15ACH6 82K2022XIN Laptop (AMD Ryzen 7-5800H/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),"₹60,990",Windows 11 OS,4 GB NVIDIA GeForce RTX 3050,"15.6 inches, 1920 x 1080 pixels",8 GB DDR4 RAM,512 GB SSD,1 Year Warranty,67,"Octa Core, 16 Threads",5th Gen AMD Ryzen 7  5800H
480,HP 15s-fy5003TU Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),"₹37,990",Windows 11 OS,Intel Integrated UHD,"15.6 inches, 1920 x 1080 pixels",8 GB DDR4 RAM,512 GB SSD,1 Year Warranty,,"Hexa Core (2P + 4E), 8 Threads",12th Gen Intel Core i3 1215U
481,HP 15-eg3026TU Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),"₹78,900",Windows 11 OS,Intel Integrated Integrated,"15.6 inches, 1920 x 1080 pixels",16 GB DDR4 RAM,512 GB SSD,1 Year Warranty,64,"12 Cores (4P + 8E), 16 Threads",13th Gen Intel Core i5 1340P
482,MSI Thin GF63 12VF-268IN Laptop (12th Gen Core i5/ 16GB/ 1TB 256GB SSD/ Win11/ 8GB Graph),"₹86,990","15.6 inches, 1920 x 1080 pixels",256 GB SSD,8 GB NVIDIA GeForce RTX 4060,16 GB DDR4 RAM,1 TB Hard Disk,Windows 11 OS,77,"Octa Core (4P + 4E), 12 Threads",12th Gen Intel Core i5 12450H
483,Asus Vivobook S14 Flip 2022 TN3402QA-LZ540WS Laptop (AMD Ryzen 5-5600H/ 16GB/ 512GB SSD/Win11),"₹62,990",Windows 11 OS,AMD Radeon AMD,"14 inches, 1920 x 1200 pixels, Touch Screen",16 GB DDR4 RAM,512 GB SSD,1 Year Warranty,65,"Hexa Core, 12 Threads",5th Gen AMD Ryzen 5 5600H
484,Dell Vostro 3420 Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11),"₹52,990",Windows 11 OS,Intel Graphics,"14 inches, 1920 x 1080 pixels",16 GB DDR4 RAM,512 GB SSD,1 Year Warranty,63,"Quad Core, 8 Threads",11th Gen Intel Core i5 1135G7
485,Asus VivoBook 14 X1400EA-EK322WS Notebook (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),"₹31,990",Windows 11 OS,Intel Integrated Intel UHD,"14 inches, 1920 x 1080 pixels",8 GB DDR4 RAM,512 GB SSD,1 Year Warranty,,"Dual Core, 4 Threads",11th Gen Intel Core i3 1115G4
486,MSI Cyborg 15 A12UCX-265IN Gaming Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),"₹55,999",Windows 11 OS,4 GB Nvidia GeForce RTX 2050,"15.6 inches, 1920 x 1080 pixels",8 GB DDR5 RAM,512 GB SSD,2 Year Warranty,66,"Octa Core (4P + 4E), 12 Threads",12th Gen Intel Core i5 12450H
487,Asus Vivobook Go 15 OLED 2023 E1504FA-LK545WS Laptop (Ryzen 5 7520U / 16GB/ 512GB SSD/ Win11 Home),"₹52,558",Windows 11 OS,AMD Radeon AMD,"15.6 inches, 1920 x 1080 pixels",16 GB LPDDR5 RAM,512 GB SSD,1 Year Warranty,60,"Quad Core, 8 Threads",7th Gen AMD Ryzen 5 7520U
488,HP 250 G8 7M6L7PA Laptop (11th Gen Core i3/ 8GB/ 1TB 256GB SSD/ Win11),"₹37,790","15.6 inches, 1366 x 768 pixels",256 GB SSD,Intel Integrated,8 GB DDR4 RAM,1 TB Hard Disk,Windows 11 OS,,"Dual Core, 4 Threads",11th Gen Intel Core i3 1115G4
489,Asus Zenbook 14 OLED 2023 UX3402VA-KN541WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),"₹94,399",Windows 11 OS,Intel Iris Xe Graphics,"14 inches, 2880 x 1800 pixels, Touch Screen",16 GB LPDDR5 RAM,512 GB SSD,1 Year Warranty,75,"12 Cores (4P + 8E), 16 Threads",13th Gen Intel Core i5 1340P
490,HP 15s-fq2738TU Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win 11 Home),"₹33,990",Windows 11 OS,Intel Integrated UHD Graphics,"15.6 inches, 1366 x 768 pixels",8 GB DDR4 RAM,512 GB SSD,1 Year Warranty,,"Dual Core, 4 Threads",11th Gen Intel Core i3 1115G4 
491,MSI Thin GF63 12UCX-265IN Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),"₹59,990",Windows 11 OS,4 GB NVIDIA GeForce RTX 2050,"15.6 inches, 1920 x 1080 pixels",16 GB DDR4 RAM,512 GB SSD,2 Year Warranty,65,"Octa Core (4P + 4E), 12 Threads",12th Gen Intel Core i5 12450H
492,Acer Nitro 5 AN515-47 2023 Gaming Laptop (AMD Ryzen 5 7535HS/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),"₹68,990",Windows 11 OS,4 GB NVIDIA GeForce RTX 3050,"15.6 inches, 1920 x 1080 pixels",16 GB DDR5 RAM,512 GB SSD,1 Year Warranty,73,"Hexa Core, 12 Threads",7th Gen AMD Ryzen 5 7535HS
493,Samsung Galaxy Book 3  NP750XFG-KB2IN Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),"₹74,390",Windows 11 OS,Intel Iris Xe Graphics,"15.6 inches, 1920 x 1080 pixels",16 GB LPDDR4x RAM,512 GB SSD,1 Year Warranty,,"10 Cores (2P + 8E), 12 Threads",13th Gen Intel Core i5 1335U
494,Asus Zenbook 14 Flip OLED 2023 UP3404VA-KN542WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),"₹1,04,490",Windows 11 OS, Intel Iris Xe Graphics,"14 inches, 2880 x 1800 pixels, Touch Screen",16 GB LPDDR5 RAM,512 GB SSD,1 Year Warranty,71,"12 Cores (4P + 8E), 16 Threads",13th Gen Intel Core i5 1340P
495,‎Lenovo V15 G2 IJL 82QYA00HIN Laptop (Celeron N4500/ 8GB/ 256GB SSD/ DOS),"₹21,990",1 Year Warranty,"15.6 inches, 1920 x 1080 pixels",DOS OS,256 GB SSD,Intel Integrated Integrated,1 USB 3.0 Ports,,8 GB DDR4 RAM,Intel Celeron  N4500
496,Dell Precision 3470 Laptop (12th Gen Core i5/ 32GB/ 512GB SSD/ Win10 Pro/ 4GB Graph),"₹1,13,000",Windows 10 OS,4 GB NVIDIA T550 ,"14 inches, 1920 x 1080 pixels",32 GB  RAM,512 GB SSD,Backlit Keyboard,,"12 Cores (4P + 8E), 16 Threads",12th Gen Intel Core i5 1250P
497,Lenovo E41-55 Laptop (Athlon Silver 3050U/ 8GB/ 256GB SSD/ Win11),"₹23,990",Windows 11 OS,AMD Radeon Graphics,"14 inches, 1920 x 1080 pixels",8 GB DDR4 RAM,256 GB SSD,1 Year Warranty,,"Dual Core, 2 Threads",3rd Gen AMD Athlon Silver 3050U
498,Acer Aspire 3 A315-24P Laptop (Ryzen 3 7520U/ 8GB/ 256GB SSD/ Win11 Home),"₹26,990",Windows 11 OS,AMD Radeon Graphiics,"15.6 inches, 1920 x 1080 pixels",8 GB LPDDR5 RAM,256 GB SSD,1 Year Warranty,,"Quad Core, 8 Threads",7th Gen AMD Ryzen 3 7320U
499,Lenovo Thinkpad E15 21E6S05A00 Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),"₹45,500",Windows 11 OS,Intel UHD Graphics,"15.6 inches, 1920 x 1080 pixels",8 GB DDR4 RAM,512 GB SSD,1 Year Warranty,66,"Hexa Core (2P + 4E), 8 Threads",12th Gen Intel Core i3 1215U
500,Asus Vivobook Go 15 OLED 2023 E1504FA-LK541WS Laptop (Ryzen 5 7520U / 16GB/ 512GB SSD/ Win11 Home),"₹50,760",Windows 11 OS,AMD Radeon AMD,"15.6 inches, 1920 x 1080 pixels",16 GB LPDDR5 RAM,512 GB SSD,1 Year Warranty,,"Quad Core, 8 Threads",7th Gen AMD Ryzen 5 7520U
501,HP Chromebook 15a-na0012TU Laptop (Intel Celeron N4500/ 4GB/ 128GB eMMC/ Chrome OS),"₹15,990",Chrome OS,Intel Integrated UHD Graphics,"15.6 inches, 1366 x 768 pixels",4 GB LPDDR4x RAM,128 GB Hard Disk,1 Year Warranty,,"Dual Core, 2 Threads",Intel Celeron  N4500
502,Asus Vivobook Go 14 2023 E1404FA-NK542WS Laptop (Ryzen 5 7520U / 16GB/ 512GB SSD/ Win11),"₹44,690",Windows 11 OS,AMD Radeon AMD,"14 inches, 1920 x 1080 pixels",16 GB LPDDR5 RAM,512 GB SSD,1 Year Warranty,,"Quad Core, 8 Threads",7th Gen AMD Ryzen 5 7520U
503,MSI Modern 14 C7M-063IN Laptop (Ryzen 5 7530U/ 8GB/ 512GB SSD/ Win11),"₹39,990",Windows 11 OS,AMD Radeon AMD,"14 inches, 1920 x 1080 pixels",8 GB DDR4 RAM,512 GB SSD,1 Year Warranty,60,"Hexa Core, 12 Threads",7th Gen AMD Ryzen 5 7530U
504,Asus Vivobook Pro 15 M6500QC-HN742WS Laptop (Ryzen 7 5800H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),"₹70,990",Windows 11 OS,4 GB NVIDIA GeForce RTX 3050,"15.6 inches, 1920 x 1080 pixels",16 GB DDR4 RAM,512 GB SSD,1 Year Warranty,72,"Octa Core, 16 Threads",5th Gen AMD Ryzen 7 5800H
505,Asus Vivobook Pro 15 M6500QC-HN542WS Laptop (Ryzen 5 5600H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),"₹74,990",Windows 11 OS,4 GB NVIDIA GeForce RTX 3050,"15.6 inches, 1920 x 1080 pixels",16 GB DDR4 RAM,512 GB SSD,1 Year Warranty,68,"Hexa Core, 12 Threads",5th Gen AMD Ryzen 5  5600H
506,Asus Vivobook 16 2023 M1605YA-MB541WS Laptop (Ryzen 5 7530U / 16GB/ 512GB SSD/ Win11 Home),"₹51,990",Windows 11 OS,AMD Radeon AMD,"16 inches, 1920 x 1200 pixels",16 GB DDR4 RAM,512 GB SSD,1 Year Warranty,64,"Hexa Core, 12 Threads",7th Gen AMD Ryzen 5 7530U
507,Asus Zenbook 14 OLED 2023 UM3402YA-KM741WS Laptop (Ryzen 7 7730U / 16GB/ 512GB SSD/ Win11 Home),"₹88,990",Windows 11 OS,AMD Radeon AMD,"14 inches, 2880 x 1800 pixels",16 GB LPDDR4X RAM,512 GB SSD,1 Year Warranty,70,"Octa Core, 16 Threads",7th Gen AMD Ryzen 7 7730U
508,HP Pavilion Aero 13-be2057AU Laptop (Ryzen 5 7535U/ 16GB/ 512GB SSD/ Win 11 Home),"₹68,490",Windows 11 OS,AMD Radeon AMD,"13.3 inches, 1920 x 1200 pixels",16 GB LPDDR5 RAM,512 GB SSD,1 Year Warranty,66,"Hexa Core, 12 Threads",7th Gen AMD Ryzen 5 7535U
509,HP Pavilion Aero 13-be2047AU Laptop (Ryzen 7 7735U/ 16GB/ 1TB SSD/ Win 11 Home),"₹77,990",Windows 11 OS,AMD Radeon AMD,"13.3 inches, 1920 x 1200 pixels",16 GB LPDDR5 RAM,1 TB SSD,1 Year Warranty,69,"Octa Core, 16 Threads",7th Gen AMD Ryzen 7 7735U
510,HP Victus 15-Fa0117TX Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),"₹74,999",Windows 11 OS,4 GB NVIDIA GeForce GTX 1650,"15.6 inches, 1920 x 1080 pixels",16 GB DDR4 RAM,512 GB SSD,1 Year Warranty,72,"Octa Core (4P + 4E), 12 Threads",12th Gen Intel Core i5 12450H
